euc_resp_mean_pairwise,euc_resp_mean_pairwise_median_threshold,euc_resp_s_min,euc_resp_knn,euc_resp_weighted_knn,euc_resp_chamfer,euc_resp_sinkhorn,euc_resp_centroid,euc_resp_MW2_GTM,euc_resp_RP_GTM,euc_resp_RP_GTM_normalized,euc_resp_wRP_GTM,euc_resp_wRP_GTM_normalized,tan_resp_mean_pairwise,tan_resp_mean_pairwise_threshold,tan_resp_mean_pairwise_median_threshold,tan_resp_s_min,tan_resp_knn,tan_resp_weighted_knn,tan_resp_chamfer,tan_resp_sinkhorn,tan_resp_centroid,tan_resp_covered_fraction,tan_resp_MW2_GTM,tan_resp_RP_GTM,tan_resp_RP_GTM_normalized,tan_resp_wRP_GTM,tan_resp_wRP_GTM_normalized,euc_mfp_mean_pairwise,euc_mfp_mean_pairwise_median_threshold,euc_mfp_s_min,euc_mfp_knn,euc_mfp_weighted_knn,euc_mfp_chamfer,euc_mfp_sinkhorn,euc_mfp_centroid,euc_mfp_MW2_GTM,euc_mfp_RP_GTM,euc_mfp_wRP_GTM,tan_mfp_mean_pairwise,tan_mfp_mean_pairwise_threshold,tan_mfp_mean_pairwise_median_threshold,tan_mfp_s_min,tan_mfp_knn,tan_mfp_weighted_knn,tan_mfp_chamfer,tan_mfp_sinkhorn,tan_mfp_centroid,tan_mfp_covered_fraction,tan_mfp_MW2_GTM,tan_mfp_RP_GTM,tan_mfp_wRP_GTM,avg_hits_per_covered_target_thresh_0.3,avg_hits_per_covered_target_thresh_0.35,avg_hits_per_covered_target_thresh_0.4,avg_hits_per_covered_target_thresh_0.45,avg_hits_per_covered_target_thresh_0.5,avg_hits_per_covered_target_thresh_0.55,effective_participating_library_thresh_0.3,effective_participating_library_thresh_0.35,effective_participating_library_thresh_0.4,effective_participating_library_thresh_0.45,effective_participating_library_thresh_0.5,effective_participating_library_thresh_0.55,evenness_of_participation_thresh_0.3,evenness_of_participation_thresh_0.35,evenness_of_participation_thresh_0.4,evenness_of_participation_thresh_0.45,evenness_of_participation_thresh_0.5,evenness_of_participation_thresh_0.55,f1_coverage_participation_thresh_0.3,f1_coverage_participation_thresh_0.35,f1_coverage_participation_thresh_0.4,f1_coverage_participation_thresh_0.45,f1_coverage_participation_thresh_0.5,f1_coverage_participation_thresh_0.55,intra_library_similarity_mean_thresh_0.3,intra_library_similarity_mean_thresh_0.35,intra_library_similarity_mean_thresh_0.4,intra_library_similarity_mean_thresh_0.45,intra_library_similarity_mean_thresh_0.5,intra_library_similarity_mean_thresh_0.55,intra_library_similarity_median_thresh_0.3,intra_library_similarity_median_thresh_0.35,intra_library_similarity_median_thresh_0.4,intra_library_similarity_median_thresh_0.45,intra_library_similarity_median_thresh_0.5,intra_library_similarity_median_thresh_0.55,intra_library_similarity_std_thresh_0.3,intra_library_similarity_std_thresh_0.35,intra_library_similarity_std_thresh_0.4,intra_library_similarity_std_thresh_0.45,intra_library_similarity_std_thresh_0.5,intra_library_similarity_std_thresh_0.55,n_covered_targets_thresh_0.3,n_covered_targets_thresh_0.35,n_covered_targets_thresh_0.4,n_covered_targets_thresh_0.45,n_covered_targets_thresh_0.5,n_covered_targets_thresh_0.55,n_library_thresh_0.3,n_library_thresh_0.35,n_library_thresh_0.4,n_library_thresh_0.45,n_library_thresh_0.5,n_library_thresh_0.55,n_participating_library_thresh_0.3,n_participating_library_thresh_0.35,n_participating_library_thresh_0.4,n_participating_library_thresh_0.45,n_participating_library_thresh_0.5,n_participating_library_thresh_0.55,n_targets_thresh_0.3,n_targets_thresh_0.35,n_targets_thresh_0.4,n_targets_thresh_0.45,n_targets_thresh_0.5,n_targets_thresh_0.55,participation_adjusted_coverage_pct_thresh_0.3,participation_adjusted_coverage_pct_thresh_0.35,participation_adjusted_coverage_pct_thresh_0.4,participation_adjusted_coverage_pct_thresh_0.45,participation_adjusted_coverage_pct_thresh_0.5,participation_adjusted_coverage_pct_thresh_0.55,pct_covered_targets_thresh_0.3,pct_covered_targets_thresh_0.35,pct_covered_targets_thresh_0.4,pct_covered_targets_thresh_0.45,pct_covered_targets_thresh_0.5,pct_covered_targets_thresh_0.55,pct_participating_library_thresh_0.3,pct_participating_library_thresh_0.35,pct_participating_library_thresh_0.4,pct_participating_library_thresh_0.45,pct_participating_library_thresh_0.5,pct_participating_library_thresh_0.55
1.282693018242847,1.055699037829109,0.4882197667170129,0.672353680166452,0.6610547584335306,0.764946730938515,0.9371909372773668,0.0360808704272928,1.8881363491793877,0.0294855708908406,8.830659146702801e-06,0.0438202247191011,1.3123757028781407e-05,0.9991654919824228,0.1109748297741088,0.9991654919824228,0.7546201625161302,0.8745529446033926,0.8634901529361042,1.2496346367330236,0.9489345911393008,0.980965066318588,0.2089887640449438,1.8881363491793877,0.0294855708908406,8.830659146702801e-06,0.0438202247191011,1.3123757028781407e-05,200.28630919271703,152.08208424003035,123.09831460674155,130.52,123.5962834522798,26771.58424115585,1.01825561711445,72.3608821144536,,,,0.6854009682654122,0.3377352286180676,0.6297284414708755,0.4530661369772344,0.4808262499907487,0.4806688025406113,0.4581272127366512,0.9632318374901978,0.4486320648566171,0.0247191011235955,,,,1.0,3.3636363636363638,11.073578595317725,31.756395995550612,122.02143845089903,424.61326291079814,1.0,26.34776738272591,159.80450128619987,531.8322074549312,1425.722388368539,2980.7978388435063,1.0,0.8496774359082566,0.8576365626951364,0.8478715493672269,0.8587895166008935,0.8836805388035484,0.00017427675148135236,0.00810529038731373,0.062328697080812845,0.25341563491757924,0.6076569926744075,0.9176701238034151,0.0,0.7616871615423837,0.6871181997787966,0.6317606383530897,0.5848003610233022,0.567333445668295,0.0,0.7570093457943925,0.6857142857142857,0.6363636363636364,0.585635359116022,0.565,0.0,0.07686686647596838,0.07889329809953595,0.09148609084055345,0.09630818027660516,0.09035457724607944,1.0,44.0,299.0,899.0,1446.0,1704.0,9696.0,9696.0,9696.0,9696.0,9696.0,9696.0,1.0,47.0,371.0,1640.0,4706.0,8544.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,5.7941187377164686e-06,0.010181036877585769,0.55123372005141,7.243041828467807,33.86057595028775,74.5441405010518,0.05617977528089888,2.4719101123595504,16.797752808988765,50.5056179775281,81.23595505617978,95.73033707865169,0.010313531353135313,0.4847359735973597,3.8263201320132016,16.914191419141915,48.53547854785479,88.11881188118812
1.305023026586518,1.05656204344521,0.419482724339856,0.5390509148826053,0.5280663704701328,0.396157500434427,0.840485344829399,0.0389623451746017,2.057844977036864,0.0777917189460476,2.056893679165724e-05,0.1140449438202247,3.015466520894361e-05,0.9952089368354156,0.0601914562942753,0.9952089368354156,0.6572746786397987,0.7855421043544273,0.7716982516863172,0.7978663129597899,0.8727376044717501,0.8989268745404767,0.3151685393258427,2.057844977036864,0.0777917189460476,2.056893679165724e-05,0.1140449438202247,3.015466520894361e-05,182.7620761447256,147.35406040462115,119.72696629213485,125.09101123595504,120.3544090396279,25141.351817426475,,47.08684455220847,,,,0.5707278613825553,0.3352008859925326,0.5045547949168075,0.4084951785330786,0.42368815811522,0.4236393904714285,0.321051970599112,0.964771553955282,0.2566249845676446,0.2129213483146067,,,,6.016393442622951,46.678100263852244,225.2331081081081,814.3861236802413,2100.4194941394203,4119.6355140186915,86.52133637247886,786.1115707974086,2392.627579669106,4415.05461468454,6359.560621333284,7825.886520778334,0.9178113630032121,0.8751481992754491,0.889315858856979,0.9245928748597014,0.9574661670421634,0.9798301992907298,0.019580666673302213,0.21455471963911554,0.5717167724994988,0.8272842496331038,0.9518953033462815,0.9805269186712485,0.7793583185365047,0.7125886509393901,0.6734773767250924,0.651172524523192,0.6431053851319359,0.6426868309728253,0.7741935483870968,0.7109375,0.6714801444043321,0.6507352941176471,0.6433823529411765,0.6428571428571429,0.0633077323810786,0.064861299801616,0.06781835811288563,0.07496568256467424,0.0781840290955841,0.07839329072572657,61.0,379.0,888.0,1326.0,1621.0,1712.0,9412.0,9412.0,9412.0,9412.0,9412.0,9412.0,129.0,2035.0,6301.0,8754.0,9384.0,9412.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.043109308314703894,4.028870482781837,29.701375445117566,64.06173371292648,86.93457390744217,94.23984838122075,3.4269662921348316,21.292134831460675,49.8876404494382,74.49438202247191,91.06741573033707,96.17977528089887,1.3705907352316191,21.621334466638334,66.94645133871653,93.00892477688058,99.70250743731407,100.0
1.2126027484872846,0.9859646843771104,0.4458479761128482,0.6044737476311437,0.5918913807792451,0.6312760301247503,0.9222876243870196,0.0248114210041191,0.9166918682488818,0.034504391468005,7.349178161449418e-06,0.046067415730337,9.812016129997247e-06,0.9985573494268892,0.1249902576455351,0.9985573494268892,0.6594303347024916,0.8265153369446703,0.8098687044233575,1.072480478718456,0.9308236787673864,0.9575659480879596,0.3264044943820224,0.9166918682488818,0.034504391468005,7.349178161449418e-06,0.046067415730337,9.812016129997247e-06,186.0119082370644,144.54562074512117,115.51629213483146,124.38193820224718,115.91385910664816,23675.954232744454,1.0090524456404064,54.33047527505727,,,,0.6464810159148943,0.3342666287917699,0.5892806748314889,0.4267823487993425,0.4555882805812001,0.4554248590400913,0.4150222216764818,,0.3523605849318977,0.0926966292134831,,,,2.230769230769231,7.296969696969697,25.516871165644172,97.17662116040955,329.1016414141414,991.3973395026027,7.117636416056122,59.85973387189582,279.4962958975287,887.9984856481024,2091.581645049783,3960.1916242959524,0.8932066965379895,0.8393514734467701,0.8239870390270275,0.8419511260910454,0.8685778228014618,0.9093720094957987,0.00161026163310808,0.02306497996553325,0.1491068748455534,0.4300720647357896,0.7636060479152071,0.9391987610972373,0.8028692357778391,0.7302838439759557,0.6632946221020956,0.6093069626091775,0.5742543065275278,0.5543035139120048,0.8049535864978903,0.7410071942446043,0.6696428571428571,0.6113989637305699,0.5767195767195767,0.5544041450777202,0.038664034280498666,0.06640254373746021,0.07264600749567583,0.07345260275972167,0.07525657528403268,0.07758100807969885,13.0,165.0,652.0,1172.0,1584.0,1729.0,9946.0,9946.0,9946.0,9946.0,9946.0,9946.0,9.0,131.0,931.0,3176.0,6651.0,9042.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.000590295367427619,0.10247799972973119,2.8252000156681705,17.702170947934395,51.687128366961346,80.30315736634958,0.7303370786516854,9.269662921348315,36.62921348314607,65.84269662921348,88.98876404494382,97.13483146067415,0.09048863864870299,1.317112406997788,9.360546953549166,31.932435149808967,66.87110396139151,90.91091896239695
1.245847103914287,1.0209744388686055,0.5913982871981885,0.658071680098568,0.6529391600657309,0.913971588098196,0.9413389141363552,0.0609598263803474,1.705933569291068,0.027603513174404,1.0133448301910432e-05,0.0404494382022471,1.4849279809929216e-05,0.9991679731304142,0.1031287235772829,0.9991679731304142,0.8457272734359871,0.8922889841782662,0.8872334923361133,1.5089801877986289,0.9524286267421858,0.9885888759790782,0.15,1.705933569291068,0.027603513174404,1.0133448301910432e-05,0.0404494382022471,1.4849279809929216e-05,188.09542651685396,142.3442897159912,126.01629213483146,131.09502808988765,126.68099159113846,26375.45018764045,1.0318559155854778,68.44877386539062,,,,0.6812853446839546,0.3490566037735849,0.631193603289889,0.5005107186885567,0.5167657585406571,0.5167080461522896,0.5170323907151626,0.9674667545881234,0.4448295313508899,0.0005617977528089,,,,0.0,1.0,17.428571428571427,28.683257918552037,92.09713024282561,353.5828105395232,0.0,1.0,142.08045001228137,759.9880339677279,1756.5906709057697,2589.033386029749,0.0,1.0,0.9575444495672382,0.9362374726844713,0.917171273385034,0.8759808924631903,0.0,0.00016977928692699492,0.014158381899211519,0.12173219047267562,0.411178205197372,0.8381504526208351,0.0,0.0,0.7607874121611077,0.6761446713101512,0.62037551109244,0.5971430062617815,0.0,0.0,0.7682926829268293,0.6818181818181818,0.6227544910179641,0.6,0.0,0.0,0.07279622156489515,0.08438578720923343,0.09347650647901685,0.0896223105749134,0.0,1.0,21.0,221.0,906.0,1594.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,1.0,177.0,1194.0,3449.0,7877.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.0,5.617977528089889e-06,0.01999546471371587,1.3879141958828214,16.100962314864688,61.790796488497094,0.0,0.05617977528089888,1.1797752808988764,12.415730337078653,50.89887640449439,89.5505617977528,0.0,0.01,1.77,11.940000000000001,34.489999999999995,78.77
1.1716458920678632,0.9436150018697378,0.5805842970435018,0.6553351224164011,0.6480829909323047,0.8589862175638663,,0.0177764023305904,0.7245149408834016,0.0156838143036386,2.865146931611006e-06,0.0191011235955056,3.4894270360806755e-06,0.9996336891975696,0.1375004025195796,0.9996336891975696,0.8551749943177672,0.9256569551267074,0.9169402434820764,1.5786170541398334,,0.984499801196035,0.1359550561797752,0.7245149408834016,0.0156838143036386,2.865146931611006e-06,0.0191011235955056,3.4894270360806755e-06,202.1726786773309,148.29596172717908,115.52303370786515,124.42963483146067,115.8968398644454,21820.48978402786,1.0148524830682983,72.55191756730466,,,,0.7414448278738573,0.3348082226268389,0.6757133882495014,0.4744472467890579,0.5028476458385478,0.5026921111739702,0.5528767490695159,0.9598263108841624,0.5186695827378869,0.0061797752808988,,,,0.0,1.4545454545454546,2.9615384615384617,14.53763440860215,62.146613545816734,225.9433849821216,0.0,4.858931393520616,70.38467375764027,295.81486654816337,649.9670482330733,1157.5038439863013,0.0,0.8822716235122602,0.8753373964269133,0.8838075957823339,0.8651985228000459,0.8657506307370536,0.0,0.0011126658462160932,0.022279200765224785,0.1058628757790597,0.2889115840806285,0.5127566516289521,0.0,0.7053775216699337,0.6052549106515742,0.5677779402256518,0.5242423697867092,0.47588600868878367,0.0,0.6530612244897959,0.5971563981042654,0.5657894736842105,0.5269461077844312,0.4782608695652174,0.0,0.15034820884516398,0.08550008931760328,0.08050685288421958,0.08795317760090976,0.09389310780159763,0.0,11.0,130.0,558.0,1255.0,1678.0,9814.0,9814.0,9814.0,9814.0,9814.0,9814.0,0.0,6.0,129.0,625.0,1783.0,3456.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.0,0.0003333344428379612,0.08403157228998322,1.764435918357225,11.08267971071689,28.74037635841333,0.0,0.6179775280898876,7.303370786516854,31.348314606741575,70.50561797752809,94.26966292134831,0.0,0.06113715100876299,1.3144487466884043,6.368453230079478,18.167923374770737,35.214998981047486
1.2377873688632366,0.9919596213396734,0.5392835390011174,0.6913836432161999,0.6793623617274588,1.018169946231246,,0.0215940796261962,1.9521159775891987,0.013801756587202,2.9655686693601218e-06,0.0179775280898876,3.8628122238692825e-06,0.9998760909921148,0.1215023830789945,0.9998760909921148,0.78051279319509,0.9537095170805944,0.9376281790641,1.6624524704319406,,0.9953828706220852,0.195505617977528,1.9521159775891987,0.013801756587202,2.9655686693601218e-06,0.0179775280898876,3.8628122238692825e-06,233.0074279895847,174.37474210830723,120.63033707865168,131.93862359550562,120.92057784701854,26383.495978426425,1.0051151278865285,88.93030235891305,,,,0.7733601993841657,0.3360232025079859,0.7041824428344067,0.4628923165847898,0.4999428889585337,0.4996441247121856,0.560817212090499,0.9712419578171192,0.5765253746969596,0.0264044943820224,,,,0.0,1.6170212765957446,4.844765342960288,11.124338624338625,34.734553775743706,110.68942598187311,0.0,6.168438601211559,23.326572916181224,76.52219842282607,240.9355128435319,612.6652618171025,0.0,0.7587678092193836,0.7016815174594033,0.7419184637161765,0.7793815253298141,0.8082663257354475,0.0,0.0021158737596866707,0.01686738002782608,0.06409985595813328,0.1974647024025509,0.43196396117544456,0.0,0.7253137652568088,0.5909521147000991,0.5256903766433115,0.4667951099833166,0.4231427697728893,0.0,0.7142857142857143,0.5843379327039457,0.5189873417721519,0.46543778801843316,0.4207920792079207,0.0,0.06521363997512009,0.08687295912696225,0.0904644124202815,0.09243254900957301,0.0978747653601405,0.0,47.0,277.0,756.0,1311.0,1655.0,9981.0,9981.0,9981.0,9981.0,9981.0,9981.0,0.0,11.0,89.0,346.0,1138.0,2808.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.0,0.002208032100127441,0.09736788915752666,1.0923454792477765,6.544869670953495,21.142460560518924,0.0,2.640449438202247,15.561797752808989,42.47191011235955,73.65168539325843,92.97752808988764,0.0,0.11020939785592626,0.8916942190161306,3.466586514377317,11.401663160004007,28.133453561767357
1.0451347470846013,0.8193000406264143,0.6140225956515648,0.6459427701493823,0.6454728243873558,0.6870779044341275,1.0055548428944332,0.0308111830079796,2.01262498150768,0.0025094102885821,7.333168581479202e-07,0.0067415730337078,1.970068098687278e-06,0.9997386510549164,0.1620010876037882,0.9997386510549164,0.9706660696641124,0.9764406090626844,0.975853892551153,1.6488274810356272,,0.9938299324920364,0.0241573033707865,2.01262498150768,0.0025094102885821,7.333168581479202e-07,0.0067415730337078,1.970068098687278e-06,175.07789123595506,143.31003971396208,129.09044943820226,133.23345505617976,129.7293838977427,28042.39272022472,1.0075897856439722,53.2674724044918,,,,0.5466055627670049,0.337411478658389,0.4924869800831568,0.4357578052833,0.4461877135293677,0.4461582627486639,0.3446996586505725,0.9883384884568504,0.2692690532861148,0.0544943820224719,,,,20.5,42.05154639175258,257.8455743879473,1057.8547681539808,2945.7827763496143,5883.158114558472,41.00000000000001,670.687291675992,2485.9273476393087,5975.325280007341,8672.195083361801,9614.782756520115,1.0,0.9295921535103777,0.8873698621385737,0.9451009556377172,0.9845322597188556,0.9957348689790272,0.0017638201763820179,0.07283856054492484,0.4129358230105736,0.7790581905838332,0.9328537170263789,0.9699074074074074,0.8477730331391806,0.8045356140412583,0.7522612037566194,0.7379259290426253,0.7373446763750837,0.7373446763750837,0.8492476981810015,0.8033333333333333,0.7490909090909091,0.7338129496402878,0.7330960854092526,0.7330960854092526,0.04996747623119666,0.05116778859329625,0.05376949196227322,0.05397067467909839,0.054073843174783275,0.054073843174783275,2.0,97.0,531.0,1143.0,1556.0,1676.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,41.0,1098.0,6706.0,9902.0,10000.0,10000.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.00046067415730337085,0.5562198983245858,17.751814151186384,60.09347968817025,86.06360652373817,93.75571013532863,0.11235955056179776,5.44943820224719,29.831460674157302,64.21348314606742,87.41573033707866,94.15730337078652,0.41000000000000003,10.979999999999999,67.06,99.02,100.0,100.0
1.1805855626835124,0.9505834378019422,0.3363153560221009,0.4977931749124004,0.4823250767981873,0.356275307725618,0.8361306467641524,0.0248001338805225,1.0708089197498465,0.0790464240903387,1.5939992758689005e-05,0.1039325842696629,2.0958375533305693e-05,0.99650346202107,0.1290973488516816,0.99650346202107,0.4627657497893039,0.6621771555084377,0.6418889535968781,0.5848030542729549,,0.9030034154494938,0.5134831460674157,1.0708089197498465,0.0790464240903387,1.5939992758689005e-05,0.1039325842696629,2.0958375533305693e-05,172.90902817163442,138.71903288046997,109.35617977528088,117.20761235955057,109.79573857895812,21244.629024056107,0.976926502237254,37.89578719339696,,,,0.5876883071514145,0.3341774900191763,0.5312096834126449,0.3987667856939604,0.4227233046189824,0.4226114079846879,0.3410895316894733,0.9601732596347362,0.2390663077990638,0.2325842696629213,,,,3.696969696969697,24.879227053140095,121.31290322580645,412.8068340306834,1197.1293001186239,2925.1359447004606,66.7268807210662,407.43281613955185,1105.8163166134702,2224.117023968416,4215.793069214738,6861.448008315757,0.8774130811566625,0.8542496943661196,0.8649508590635355,0.8678747533077441,0.9105546725535277,0.959531959674109,0.019797772750565563,0.15300434804533158,0.40560277128025146,0.7612563639780109,0.9537801548997454,0.9871921238522184,0.7459753944994364,0.7000791592143748,0.6480095636641079,0.6050336524549794,0.5862559888998101,0.5816777069359564,0.7476923076923077,0.7023809523809523,0.6494464944649446,0.603112840466926,0.5836909871244635,0.579185520361991,0.05741756178583343,0.05999794401006041,0.06824794087556232,0.0683181896033134,0.06990254989055379,0.07151264483355455,99.0,414.0,930.0,1434.0,1686.0,1736.0,9965.0,9965.0,9965.0,9965.0,9965.0,9965.0,120.0,1136.0,3303.0,7190.0,9571.0,9959.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.05876560886778529,2.264989532234526,14.979097624623137,50.44728419687651,82.83685623233309,93.52497321062351,5.561797752808989,23.258426966292134,52.24719101123596,80.56179775280899,94.71910112359551,97.52808988764045,1.2042147516307076,11.399899648770697,33.14601103863522,72.15253386853989,96.04616156547918,99.93978926241847
1.2009293325967207,0.9675154607414947,0.6618095409694016,0.6920445919570162,0.6917852906017333,0.9859412466587336,0.9949163635662018,0.0361947269914915,3.4526330732116035,0.0043914680050188,1.335198542115786e-06,0.0050561797752808,1.5373000228886891e-06,0.9998275115407532,0.1096739984727459,0.9998275115407532,0.9861769529833324,0.9906633440108976,0.9904122663327116,1.7380111140651937,0.9931781272131988,0.9959935278203906,0.0106741573033707,3.4526330732116035,0.0043914680050188,1.335198542115786e-06,0.0050561797752808,1.5373000228886891e-06,207.94447265574783,163.6194221442638,136.1325842696629,143.81047752808988,136.6169092285052,32238.09036394724,1.0026911335329245,74.42109781450179,,,,0.64516742333608,0.3365871463027807,0.58542586403167,0.4517340652256041,0.4762858830826589,0.4761440696293895,0.4269092325629315,0.9705825551117008,0.3981500859506203,0.0382022471910112,,,,1.0,3.3676470588235294,11.47938144329897,61.85761589403973,263.76704545454544,788.8090154211151,1.0,26.40672313591419,133.1504524884029,649.0186541547188,1926.8418679863755,3506.9826471362644,1.0,0.7785631289366838,0.8091770737127858,0.8319767548279814,0.87869937211493,0.9228180543516408,0.0002279981760145919,0.015321598880810338,0.09453426849912357,0.41000298677672486,0.7869320583511024,0.9694145320817719,0.0,0.7642010244441622,0.7257008266080631,0.6769501532567129,0.6407900414125433,0.6250994401070478,0.0,0.7547892720306514,0.7195571955719557,0.6752411575562701,0.6396761133603239,0.6213592233009708,0.0,0.07192762984268163,0.07590013741577421,0.08198434855107127,0.08700925919320004,0.08611320576078346,1.0,68.0,388.0,906.0,1408.0,1686.0,6992.0,6992.0,6992.0,6992.0,6992.0,6992.0,1.0,67.0,422.0,2400.0,5474.0,6941.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,8.034864885712083e-06,0.028500739331591893,1.0645506368549345,14.535474375996024,54.41596584735392,86.7709346341203,0.05617977528089888,3.8202247191011236,21.79775280898876,50.89887640449439,79.10112359550561,94.71910112359551,0.014302059496567507,0.9582379862700229,6.035469107551488,34.32494279176201,78.28947368421053,99.27059496567506
1.261650749955248,1.0180991705286864,0.6825458281572249,0.7375364155831001,0.7359219567475549,1.2199909124889752,0.995257319163644,0.0230610657773209,1.1212865326089816,0.0025094102885821,5.42340671835354e-07,0.0022471910112359,4.856691184862665e-07,0.9999892002059476,0.1311215031547592,0.9999892002059476,0.9780780811406266,0.994838047717435,0.9932325377191008,1.9583379113099648,,0.9996259415967615,0.0146067415730337,1.1212865326089816,0.0025094102885821,5.42340671835354e-07,0.0022471910112359,4.856691184862665e-07,249.77384672057465,190.60909916090912,143.12359550561797,153.69275280898876,143.41402642438817,34231.49093846248,1.0157761870884614,113.55522850480963,,,,0.806236912272026,,0.7498964285815449,0.5529929308673097,0.584566253865459,0.5843807421341323,0.6842172967046134,0.9774049977654587,0.6633704435143308,0.0,,,,0.0,0.0,0.0,2.933333333333333,5.449367088607595,14.097303634232121,0.0,0.0,0.0,31.353902065389935,210.3138334512006,408.7981393137738,0.0,0.0,0.0,0.977023960845299,0.923284704943658,0.824133895078671,0.0,0.0,0.0,0.0048541379146242805,0.04799113964139995,0.22601969115776943,0.0,0.0,0.0,0.5555127952580788,0.5248087022238841,0.5020664648003279,0.0,0.0,0.0,0.5675675675675675,0.5227272727272727,0.5,0.0,0.0,0.0,0.14592875077694112,0.12352257889185649,0.11031782784939385,0.0,0.0,0.0,15.0,158.0,853.0,9974.0,9974.0,9974.0,9974.0,9974.0,9974.0,0.0,0.0,0.0,34.0,328.0,1475.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.0,0.0,0.0,0.0028066355672563413,0.2695114406952466,5.840492378164164,0.0,0.0,0.0,0.8426966292134831,8.876404494382022,47.921348314606746,0.0,0.0,0.0,0.3408863043914177,3.288550230599559,14.788449969921796
