reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,MW2_GTM,RP_GTM,RP_GTM_normalized,wRP_GTM,wRP_GTM_normalized,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN5723_1.npz,1780,10000,precomputed,euclidean,1.089505387019525,0.8415432002508247,0.3708024653699672,0.4659384394625437,0.4567638988254709,0.3103736629809789,0.8048338533321815,0.012245735365106761,0.4376411518780736,0.08594730238393977,1.4798089253433157e-05,0.10224719101123596,1.7604543906893245e-05,37.29794526100159
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN5738_1.npz,1780,9992,precomputed,euclidean,1.2977803692185454,1.054553375806507,0.7065796217117147,0.7902133650766536,0.7893318220960016,1.3131501448025227,0.9947851866528187,0.043752654812787097,1.8513179822749106,0.0,0.0,0.0,0.0,28.749760389328003
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN6061_1.npz,1780,10000,precomputed,euclidean,1.1771735577069267,0.9435504379278564,0.3641054127631374,0.501894343327648,0.4890032384355012,0.3894360133316994,0.8305492137544079,0.020572121755822917,0.8566266672496904,0.08469259723964868,1.6486781631233927e-05,0.09325842696629214,1.8154258704748324e-05,27.90490412712097
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN6363_1.npz,1780,8839,precomputed,euclidean,1.227042405754999,0.9953351798259666,0.5796997195497328,0.6828835344491649,0.6750965542291988,0.8418925592037185,0.9467953140833474,0.023897803166819855,0.6898918856072394,0.028230865746549563,6.421943982381611e-06,0.03258426966292135,7.412254245432518e-06,25.63484025001526
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN6528_1.npz,1780,9438,precomputed,euclidean,1.2634597117433242,1.0350905841891243,0.6718533247249505,0.7625407406986398,0.7600908785995791,1.1151199187072032,0.9925242098022825,0.0576138398824024,4.238674149452296,0.005018820577164366,1.8118485838138505e-06,0.0056179775280898875,2.0281507321624142e-06,30.94996452331543
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN7172_1.npz,1780,9983,precomputed,euclidean,1.2977520136448681,1.0681532501015616,0.6139289377023437,0.7115534543235713,0.7037952001785457,1.0264812972859032,0.954885235558192,0.019694662046504267,2.223479068920508,0.023212045169385194,5.350863340107237e-06,0.03876404494382023,8.93592552877368e-06,40.602903842926025
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN7424_1.npz,1780,10000,precomputed,euclidean,1.2307570676613477,1.0000551196928151,0.6046313850638888,0.7202780907295074,0.7127838007025151,0.8734030576669948,0.9666814464205722,0.039539520033213815,0.6914516594588591,0.01944792973651192,4.863198233686402e-06,0.02359550561797753,5.900351492367474e-06,35.31770896911621
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN8961_1.npz,1780,10000,precomputed,euclidean,1.2354226686115475,1.01005908640287,0.6591713498686816,0.7442578947523362,0.7410450666547609,1.1400289818767835,,0.028674361301504647,0.9923571737521768,0.00439146800501882,9.559138017019635e-07,0.0044943820224719105,9.783156339729887e-07,30.06309175491333
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN9354_1.npz,1780,9312,precomputed,euclidean,1.0846033896674652,0.8747174599723646,0.6720452383220707,0.698077237646278,0.6977079740482033,0.909212823529435,,0.021002042683475507,1.1020048161408516,0.0006273525721455458,1.4542247847601894e-07,0.0005617977528089888,1.3022664645549115e-07,31.36793828010559
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN93_1.npz,1780,9997,precomputed,euclidean,1.2952721957551574,1.0621472167845585,0.4924422489085097,0.7063438071867889,0.6937089223523505,0.9406873034991581,,0.028605366767603273,1.7559602131309675,0.030112923462986198,6.773037216146243e-06,0.04044943820224719,9.097939316744757e-06,36.630635261535645
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN9803_1.npz,1780,9962,precomputed,euclidean,1.249712413117015,1.0180456350482974,0.40491299743341835,0.5948275395495115,0.5778516681202498,0.6130198110749061,0.9017744184218727,0.021606088586741828,1.2549326070656657,0.0451693851944793,9.493355442303342e-06,0.06573033707865168,1.3814698839565296e-05,25.537168979644775
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN9951_1.npz,1780,9029,precomputed,euclidean,1.2594223907397857,1.0218029394653436,0.7235305911557727,0.7919887229635797,0.7861577690914313,1.0589304042895848,0.9773316735473327,0.0661856565843144,1.4709714940793446,0.008155583437892095,2.6626129408723784e-06,0.021348314606741574,6.969740322148735e-06,27.094594478607178
