reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_threshold,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,covered_fraction,MW2_GTM,RP_GTM,RP_GTM_normalized,wRP_GTM,wRP_GTM_normalized,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN19139_1.npz,1780,9953,precomputed,tanimoto,0.998975587133466,0.09499623052919365,0.998975587133466,0.9144083362879132,0.9388937775104192,0.9361170048975854,1.5921614488594606,0.9739352598880037,0.975682759424417,0.07865168539325842,0.8215682926774579,0.02258469259723965,6.152190846428671e-06,0.030337078651685393,8.263982198770198e-06,37.602205991744995
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN19659_1.npz,1780,9997,precomputed,tanimoto,0.9987056176539224,0.09671191341788517,0.9987056176539224,0.9564954416563917,0.9704712442863502,0.9691374332543347,1.5825198380741656,0.9815989043425812,0.978939917293877,0.035955056179775284,0.9926535302560686,0.012547051442910916,4.734736393551289e-06,0.016292134831460674,6.147975408098368e-06,47.25196647644043
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN19734_1.npz,1780,9185,precomputed,tanimoto,0.9965508516591579,0.15024656295777364,0.9965508516591579,0.5485216503122683,0.6913548414359477,0.6761838735301647,0.7440518093020196,,0.8565191712359957,0.42921348314606744,0.28067794388834355,0.05332496863237139,9.291682981768844e-06,0.05955056179775281,1.0376470081504235e-05,27.405830144882202
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN19784_1.npz,1780,8755,precomputed,tanimoto,0.9999824325566822,0.08916764619763592,0.9999824325566822,0.9772873236771942,0.9941356426224032,0.9918741369565627,1.9519536825787651,0.997231211880373,0.9997258619741994,0.021348314606741574,1.3592645080380228,0.00439146800501882,1.716087536154287e-06,0.008426966292134831,3.293070063358668e-06,40.336597204208374
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN19801_1.npz,1780,9889,precomputed,tanimoto,0.9984057501870082,0.09380393891698527,0.9984057501870082,0.7136115956746722,0.8650849669315946,0.850801456818895,1.213734166490184,0.9429621736957283,0.9513063070924573,0.2651685393258427,2.4114496152181197,0.033877038895859475,9.024251170980148e-06,0.04943820224719101,1.3169473161212309e-05,37.90355706214905
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN19861_1.npz,1780,9776,precomputed,tanimoto,0.9998376203420004,0.15126450465613842,0.9998376203420004,0.8908858955375423,0.9537553220657193,0.9469133325246388,1.7028015273594037,0.9820365287836642,0.9939073580374964,0.09269662921348315,0.6414806130175975,0.0075282308657465494,1.3378764645008973e-06,0.010674157303370787,1.8969534926907387e-06,38.083019495010376
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN1993_1.npz,1780,9986,precomputed,tanimoto,0.9995445378206903,0.10520389789351296,0.9995445378206903,0.7455097864597673,0.9219220325572829,0.9097240304486769,1.4419334677302735,0.9698298576969943,0.990572500453469,0.1904494382022472,3.621433561309414,0.015056461731493099,4.203367317558096e-06,0.021348314606741574,5.959886824885978e-06,56.880494594573975
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN20878_1.npz,1780,9999,precomputed,tanimoto,0.9994126926492855,0.13095731407643357,0.9994126926492855,0.7867256395229139,0.8862335537902447,0.8758159751323326,1.4431499197123943,0.9506896131598312,0.9770504039154212,0.2,0.34135035740390196,0.03262233375156838,5.586972726762867e-06,0.043820224719101124,7.5047481964550645e-06,36.27892994880676
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN20884_1.npz,1780,9790,precomputed,tanimoto,0.9963477080002346,0.15540219192471985,0.9963477080002346,0.3971970947867159,0.5849308814721275,0.5654643688723728,0.5330356210645659,,0.889347065923318,0.5926966292134831,0.22716689350212593,0.07590966122961104,1.5052480910095388e-05,0.07752808988764046,1.5373406680079407e-05,41.54620623588562
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN20900_1.npz,1780,9998,precomputed,tanimoto,0.9992986973200229,0.11081602378136343,0.9992986973200229,0.8426308278008706,0.9164414045891441,0.9107814902853688,1.4181979642223044,0.9592556955605986,0.9678091387285043,0.13202247191011235,1.5520543591468547,0.01944792973651192,2.9350935310159856e-06,0.03258426966292135,4.917638041491299e-06,41.42668604850769
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN21133_1.npz,1780,9516,precomputed,tanimoto,0.9995971776311469,0.14252192793605925,0.9995971776311469,0.9218603807420368,0.9598921726536285,0.9547078174467175,1.5228762273939593,0.9838176108166936,0.9955359094859831,0.06685393258426967,2.884870769766648,0.006900878293601004,2.5240959376741053e-06,0.008988764044943821,3.287770316365699e-06,39.88476204872131
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN21371_1.npz,1780,9992,precomputed,tanimoto,0.9984010002703514,0.10702731313789988,0.9984010002703514,0.6886583010307918,0.8462142576267018,0.836128777913588,1.1122485224722114,0.9226808874166181,0.9192039347445147,0.2601123595505618,1.7825451425736032,0.04830614805520703,7.778767802770858e-06,0.07247191011235955,1.167019486511426e-05,39.324175119400024
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN21510_1.npz,1780,9993,precomputed,tanimoto,0.9997198854030503,0.1062483163923732,0.9997198854030503,0.8221208446515702,0.94849587188346,0.938045287163452,1.6062953338822514,,0.9891541239112895,0.1544943820224719,0.636585278828952,0.015683814303638646,3.055486908949668e-06,0.021910112359550562,4.268480880489102e-06,35.6766631603241
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN21535_1.npz,1780,8936,precomputed,tanimoto,0.9998943976924175,0.20063658657117053,0.9998943976924175,0.9639701811757985,0.9766596986153304,0.9753987337687765,1.8721684530002336,,0.9989744707991803,0.025842696629213482,1.2770332516246583,0.002509410288582183,1.20124953977127e-06,0.0022471910112359553,1.0757257114580925e-06,40.72181487083435
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN2164_1.npz,1780,9983,precomputed,tanimoto,0.9997473284934304,0.08884676753481324,0.9997473284934304,0.9754801439398285,0.9803706625022325,0.9798464934666291,1.7344057839856228,0.9883556904886446,0.994018827694119,0.024719101123595506,4.095426670619231,0.009410288582183186,2.6925003096375352e-06,0.01348314606741573,3.857838645898635e-06,41.52699017524719
/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp_resp_chembl301/EN21671_1.npz,1780,9981,precomputed,tanimoto,0.9991285712057498,0.1002450811240238,0.9991285712057498,0.8435858447564989,0.9189917764257892,0.9120436849822946,1.4719738558491953,0.9641194807598501,0.9720458000908987,0.13146067415730336,2.1747194991863705,0.027603513174404015,5.393417970770617e-06,0.04044943820224719,7.903368152060804e-06,46.221163511276245
