reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,MW2_GTM,RP_GTM,wRP_GTM,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN4028_1.npz,1780,8544,precomputed,euclidean,210.929518447797,161.84172737164369,148.5808988764045,154.11294943820224,149.12206857651648,35848.83721910112,1.05213130252991,88.15141989384753,,,,11.455086469650269
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN4505_1.npz,1780,10000,precomputed,euclidean,333.73148280898874,260.02957982697046,181.32865168539325,197.23176966292138,181.51005493474358,57261.59896741573,1.01716841516448,198.85696946752563,,,,10.528938055038452
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN5723_1.npz,1780,10000,precomputed,euclidean,157.25225730337078,125.28087002283253,104.10280898876404,109.65772471910113,104.71559454938469,18254.385976404497,0.9795087440066303,32.29851265190758,,,,13.838136434555054
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN5738_1.npz,1780,9992,precomputed,euclidean,271.14784636698124,204.43728599088266,141.10786516853932,152.08960674157302,141.4168598989449,34521.54471284893,1.0160703082679639,141.551227950257,,,,10.23454236984253
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN6061_1.npz,1780,10000,precomputed,euclidean,170.2389802247191,137.36832305426682,112.29044943820224,118.52561797752807,112.83145906642604,22881.280011235955,0.9723438954293981,35.84686475325588,,,,9.70364499092102
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN6363_1.npz,1780,8839,precomputed,euclidean,201.03185162539359,151.5249645380025,128.2921348314607,135.02668539325842,128.81302520242087,27096.920952723565,1.031921422091329,71.20559295505214,,,,11.629875183105469
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN6528_1.npz,1780,9438,precomputed,euclidean,233.7042571150334,184.17947517103667,160.85337078651685,166.93592696629213,161.4119944958396,43623.68393239379,1.025680918807307,104.29956259390637,,,,12.218539714813232
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN7172_1.npz,1780,9983,precomputed,euclidean,239.45251157304497,181.54953836412216,150.79550561797754,157.79244382022472,151.28160497555007,38205.44092800457,1.029925220588905,104.75828865736683,,,,12.683014631271362
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN7424_1.npz,1780,10000,precomputed,euclidean,192.16355191011235,144.78593872976737,125.65505617977529,131.4790168539326,126.18182819001565,25052.30257977528,0.9903607452246425,59.40854495864915,,,,11.21032190322876
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN8961_1.npz,1780,10000,precomputed,euclidean,298.702747752809,224.5050038753083,143.46011235955055,158.96502808988765,143.66075183700366,37763.9685258427,1.0134693750914752,150.81405531134592,,,,10.53628659248352
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN9354_1.npz,1780,9312,precomputed,euclidean,230.064503938376,171.50522199771734,156.0696629213483,164.24160112359547,156.46896922488443,36223.0334247944,1.0471778161180034,107.97875287485489,,,,11.971909046173096
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN93_1.npz,1780,9997,precomputed,euclidean,219.1838144139871,165.16984195032788,120.01629213483146,133.35592696629212,120.28561791453374,25504.173770501937,1.0126240608969583,76.31555785464393,,,,10.688082218170166
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN9803_1.npz,1780,9962,precomputed,euclidean,185.1139932868496,141.17914856347028,108.01573033707865,118.4255617977528,108.35934022885145,21357.71722026848,1.0017892726950448,45.9156571018056,,,,9.942700624465942
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN9951_1.npz,1780,9029,precomputed,euclidean,211.5752111485961,166.3690436671589,150.09101123595505,154.91308988764044,150.71297881694417,38504.85459536749,1.0285439940353516,88.4064253236651,,,,12.261978149414062
