reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_threshold,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,covered_fraction,MW2_GTM,RP_GTM,wRP_GTM,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN17372_1.npz,1780,9888,precomputed,tanimoto,0.6595064852231124,0.33433642254826423,0.608478354758307,0.4317467838099471,0.46271469111039704,0.4625058290929554,0.44692838525456974,0.9689918727792213,0.3930537609093968,0.1,,,,19.44115447998047
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN17751_1.npz,1780,9591,precomputed,tanimoto,0.655963841486942,0.335581814670256,0.5928541826205862,0.42074959977957704,0.4509250157140602,0.45069164024183717,0.4160402915902969,0.9509565237849626,0.3527590014313454,0.12640449438202248,,,,15.930796384811401
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN17795_1.npz,1780,9196,precomputed,tanimoto,0.705448188021661,0.3347331896953465,0.634924691785367,0.42538789997867643,0.449908813905272,0.44978582326276034,0.46125222567643975,0.9657180685350126,0.4772123077088056,0.09719101123595505,,,,16.064836263656616
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN18190_1.npz,1780,9976,precomputed,tanimoto,0.6168046946634184,0.33112969006242915,0.5605790909875611,0.4179472725419754,0.44384142558618317,0.4437040531975652,0.38623508505273196,0.971286358198246,0.3195398512296178,0.08651685393258426,,,,31.415141105651855
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN18266_1.npz,1780,9947,precomputed,tanimoto,0.6028527273172294,0.3320562554508025,0.541569223070619,0.415157028647062,0.4389643060509876,0.43885470621100564,0.3675368829702803,,0.32478397357361555,0.22808988764044943,,,,15.260632514953613
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN18290_1.npz,1780,9905,precomputed,tanimoto,0.6350454001138355,0.3383449221338272,0.5813457193174844,0.49513098758812557,0.511358774118165,0.5112987227080849,0.46609753647276175,0.9874181757271906,0.46954047286119693,0.0016853932584269663,,,,15.290361166000366
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN18740_1.npz,1780,9846,precomputed,tanimoto,0.5990869621086741,0.3423159721111492,0.5491551462946094,0.47811666046396656,0.49572388198959333,0.4956677335824461,0.41791100700930317,0.9918529324744243,0.35138521594812255,0.0033707865168539327,,,,15.43221640586853
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN18889_1.npz,1780,9962,precomputed,tanimoto,0.5748712425523353,0.3348432300114994,0.5219697438369965,0.39547147247068803,0.41887697506974375,0.41877953664057777,0.33878514053301045,,0.22265748742868863,0.2612359550561798,,,,14.295765161514282
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN19015_1.npz,1780,8941,precomputed,tanimoto,0.73157682958844,0.33367611346656456,0.6723513437264138,0.47339679762933434,0.5060652158113427,0.505817089808955,0.5585550988384833,0.9742154809144133,0.5332159211864769,0.007303370786516854,,,,12.886841773986816
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN1912_1.npz,1780,9999,precomputed,tanimoto,0.7233442788383497,,0.671475561825328,0.5432217971197983,0.566278778091641,0.5661797761255373,0.6051940561267934,0.9801783146363375,0.5158375339706934,0.0,,,,13.750726222991943
